user_id,user_name,company_name,office_name,group_name,guaranteed_team,team_daily_priority,individual_priority,has_assigned_space,requests_3mo,bookings_3mo,rejected_3mo,unused_bookings_3mo,nudge_offences_3mo,approval_rate_pct,rejection_rate_pct,used_rate_pct,company_id,office_id,Underserved Tier
user-00915,User 00915,Company 071,Office 011,Group 081,FALSE,"["""", """", """", """", """", """", """"]",,No,2,1,1,1,0,8,9,0,,0071,Z
user-00916,User 00916,Company 040,Office 100,Group 047,FALSE,"["""", """", """", """", """", """", """"]",,No,30,27,3,3,0,10,16,0,,0040,B
user-00917,User 00917,Company 144,Office 049,Group 023,FALSE,"["""", """", """", """", """", """", """"]",,No,2,0,2,0,0,4,0,0,,0144,Z
user-00918,User 00918,Company 112,Office 108,Group 079,FALSE,"["""", """", """", """", """", """", """"]",,No,6,5,1,2,0,12,0,0,,0112,Z
user-00919,User 00919,Company 056,Office 051,Group 040,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,2,1,1,0,0,5,7,2,,0056,Z
user-00920,User 00920,Company 052,Office 055,Group 069,FALSE,"["""", ""3"", ""3"", ""3"", ""3"", ""3"", """"]",3,No,44,23,21,10,0,24,14,3,,0052,M
user-00921,User 00921,Company 028,Office 011,Group 011,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,50,50,0,2,0,7,20,2,,0028,A
user-00922,User 00922,Company 161,Office 076,Group 077,FALSE,"["""", """", """", """", """", """", """"]",,No,50,16,34,2,0,20,17,3,,0161,B
user-00923,User 00923,Company 015,Office 110,Group 030,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,2,2,0,1,0,12,1,2,,0015,Z
user-00924,User 00924,Company 043,Office 047,Group 048,FALSE,"["""", """", """", """", """", """", """"]",,No,52,8,44,2,0,4,23,5,,0043,A
user-00925,User 00925,Company 068,Office 099,Group 080,FALSE,"["""", """", """", """", """", """", """"]",,No,20,20,0,2,0,4,20,0,,0068,C
user-00926,User 00926,Company 054,Office 044,Group 017,FALSE,"["""", """", """", """", """", """", """"]",,No,4,2,2,2,0,0,0,1,,0054,Z
user-00927,User 00927,Company 018,Office 113,Group 003,FALSE,"["""", """", """", """", """", """", """"]",,No,50,49,1,2,0,8,18,4,,0018,A
user-00928,User 00928,Company 064,Office 071,Group 052,TRUE,"["""", """", """", """", """", """", """"]",,No,55,42,13,3,0,9,6,2,,0064,P
user-00929,User 00929,Company 051,Office 118,Group 027,FALSE,"["""", """", """", """", """", """", """"]",,No,14,11,3,0,0,3,22,2,,0051,C
user-00930,User 00930,Company 111,Office 024,Group 008,FALSE,"["""", """", """", """", """", """", """"]",,No,52,47,5,5,0,21,19,2,,0111,M
user-00931,User 00931,Company 151,Office 034,Group 062,FALSE,"["""", ""4"", ""4"", ""4"", ""4"", ""4"", """"]",4,No,45,21,24,2,0,6,24,4,,0151,A
user-00932,User 00932,Company 177,Office 036,Group 019,FALSE,"["""", ""2"", ""2"", ""2"", ""2"", ""2"", """"]",2,No,55,21,34,1,0,9,23,0,,0177,A
user-00933,User 00933,Company 086,Office 011,Group 078,TRUE,"["""", """", """", """", """", """", """"]",,Yes,24,9,15,4,0,8,17,5,,0086,B
user-00934,User 00934,Company 081,Office 035,Group 082,FALSE,"["""", """", """", """", """", """", """"]",,No,49,7,42,0,0,2,21,3,,0081,A
user-00935,User 00935,Company 135,Office 040,Group 040,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,52,39,13,5,0,3,8,1,,0135,P
user-00936,User 00936,Company 028,Office 064,Group 031,FALSE,"["""", """", """", """", """", """", """"]",,No,4,4,0,2,0,9,3,2,,0028,Z
user-00937,User 00937,Company 148,Office 012,Group 086,FALSE,"["""", """", """", """", """", """", """"]",,No,3,3,0,3,0,6,12,2,,0148,Z
user-00938,User 00938,Company 159,Office 049,Group 004,FALSE,"["""", """", """", """", """", """", """"]",,No,35,12,23,2,0,19,13,1,,0159,M
user-00939,User 00939,Company 061,Office 088,Group 020,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,59,6,53,4,0,8,14,2,,0061,A
user-00940,User 00940,Company 102,Office 094,Group 016,FALSE,"["""", """", """", """", """", """", """"]",,No,37,24,13,7,0,0,3,3,,0102,X
user-00941,User 00941,Company 067,Office 105,Group 044,FALSE,"["""", ""4"", ""4"", ""4"", ""4"", ""4"", """"]",4,No,2,2,0,0,0,1,8,2,,0067,Z
user-00942,User 00942,Company 102,Office 117,Group 056,FALSE,"["""", """", """", """", """", """", """"]",,No,43,36,7,8,0,7,21,5,,0102,A
user-00943,User 00943,Company 176,Office 004,Group 048,FALSE,"["""", """", """", """", """", """", """"]",,No,20,16,4,1,0,6,11,1,,0176,C
user-00944,User 00944,Company 091,Office 045,Group 009,FALSE,"["""", ""1"", ""1"", ""1"", ""1"", ""1"", """"]",1,No,41,6,35,6,0,24,24,3,,0091,M
user-00945,User 00945,Company 130,Office 043,Group 011,FALSE,"["""", """", """", """", """", """", """"]",,No,36,7,29,6,0,24,18,1,,0130,M
user-00946,User 00946,Company 129,Office 089,Group 043,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,13,1,12,1,0,0,24,2,,0129,C
user-00947,User 00947,Company 017,Office 045,Group 034,FALSE,"["""", """", """", """", """", """", """"]",,No,45,18,27,1,0,8,19,4,,0017,A
user-00948,User 00948,Company 042,Office 079,Group 006,FALSE,"["""", """", """", """", """", """", """"]",,No,48,4,44,0,0,5,23,3,,0042,A
user-00949,User 00949,Company 051,Office 089,Group 038,FALSE,"["""", """", """", """", """", """", """"]",,No,8,2,6,1,1,4,15,0,,0051,Z
user-00950,User 00950,Company 080,Office 029,Group 037,FALSE,"["""", """", """", """", """", """", """"]",,No,36,20,16,1,0,0,26,0,,0080,A
user-00951,User 00951,Company 173,Office 049,Group 063,FALSE,"["""", """", """", """", """", """", """"]",,No,42,34,8,2,1,10,11,4,,0173,X
user-00952,User 00952,Company 049,Office 037,Group 057,FALSE,"["""", """", """", """", """", """", """"]",,No,46,39,7,4,1,5,23,5,,0049,A
user-00953,User 00953,Company 027,Office 093,Group 012,FALSE,"["""", """", """", """", """", """", """"]",,No,52,42,10,4,0,5,35,3,,0027,A
user-00954,User 00954,Company 050,Office 070,Group 073,FALSE,"["""", """", """", """", """", """", """"]",,No,42,28,14,1,0,8,21,1,,0050,A
user-00955,User 00955,Company 063,Office 026,Group 083,FALSE,"["""", """", """", """", """", """", """"]",,No,35,13,22,5,0,1,24,5,,0063,B
user-00956,User 00956,Company 057,Office 017,Group 083,FALSE,"["""", """", """", """", """", """", """"]",,No,52,26,26,5,0,2,16,1,,0057,A
user-00957,User 00957,Company 077,Office 083,Group 053,FALSE,"["""", ""4"", ""4"", ""4"", ""4"", ""4"", """"]",4,No,3,3,0,1,0,2,11,1,,0077,Z
user-00958,User 00958,Company 165,Office 098,Group 075,FALSE,"["""", """", """", """", """", """", """"]",,No,41,25,16,10,2,21,24,3,,0165,M
user-00959,User 00959,Company 020,Office 089,Group 009,TRUE,"["""", """", """", """", """", """", """"]",,No,2,2,0,0,0,0,1,2,,0020,Z
user-00960,User 00960,Company 044,Office 098,Group 059,TRUE,"["""", """", """", """", """", """", """"]",,No,39,26,13,1,0,2,19,6,,0044,A
user-00961,User 00961,Company 133,Office 060,Group 005,FALSE,"["""", """", """", """", """", """", """"]",,No,45,28,17,2,1,7,15,1,,0133,B
user-00962,User 00962,Company 043,Office 094,Group 038,FALSE,"["""", """", """", """", """", """", """"]",,No,3,3,0,0,0,0,5,1,,0043,Z
user-00963,User 00963,Company 013,Office 063,Group 060,TRUE,"["""", """", """", """", """", """", """"]",,No,6,2,4,2,0,12,1,1,,0013,Z
user-00964,User 00964,Company 072,Office 039,Group 047,FALSE,"["""", """", """", """", """", """", """"]",,No,43,32,11,5,0,18,11,0,,0072,M
user-00965,User 00965,Company 144,Office 118,Group 031,FALSE,"["""", """", """", """", """", """", """"]",,No,51,29,22,10,0,26,6,2,,0144,M
user-00966,User 00966,Company 163,Office 040,Group 008,FALSE,"["""", """", """", """", """", """", """"]",,No,40,13,27,6,0,16,17,2,,0163,P
user-00967,User 00967,Company 137,Office 032,Group 083,TRUE,"["""", """", """", """", """", """", """"]",,No,47,26,21,2,0,7,7,1,,0137,A
user-00968,User 00968,Company 121,Office 012,Group 027,FALSE,"["""", """", """", """", """", """", """"]",,No,52,49,3,1,0,0,20,4,,0121,A
user-00969,User 00969,Company 156,Office 083,Group 060,FALSE,"["""", """", """", """", """", """", """"]",,No,29,26,3,5,0,10,15,0,,0156,B
user-00970,User 00970,Company 014,Office 086,Group 049,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,4,3,1,0,0,0,6,1,,0014,Z
user-00971,User 00971,Company 012,Office 021,Group 023,FALSE,"["""", """", """", """", """", """", """"]",,No,48,23,25,2,0,12,17,4,,0012,A
user-00972,User 00972,Company 004,Office 080,Group 073,FALSE,"["""", """", """", """", """", """", """"]",,No,37,3,34,0,0,2,15,0,,0004,A
user-00973,User 00973,Company 012,Office 111,Group 006,FALSE,"["""", """", """", """", """", """", """"]",,No,36,13,23,8,1,5,18,2,,0012,B
user-00974,User 00974,Company 066,Office 048,Group 007,FALSE,"["""", """", """", """", """", """", """"]",,No,41,14,27,1,0,2,12,3,,0066,A
user-00975,User 00975,Company 021,Office 044,Group 068,TRUE,"["""", """", """", """", """", """", """"]",,No,4,1,3,1,0,9,7,0,,0021,Z
user-00976,User 00976,Company 009,Office 075,Group 055,FALSE,"["""", """", """", """", """", """", """"]",,No,25,16,9,2,0,11,19,1,,0009,B
user-00977,User 00977,Company 179,Office 084,Group 045,FALSE,"["""", ""1"", ""1"", ""1"", ""1"", ""1"", """"]",1,No,3,3,0,1,0,10,3,0,,0179,Z
user-00978,User 00978,Company 127,Office 064,Group 084,FALSE,"["""", """", """", """", """", """", """"]",,No,28,13,15,3,0,4,18,0,,0127,C
user-00979,User 00979,Company 141,Office 106,Group 050,FALSE,"["""", """", """", """", """", """", """"]",,No,49,20,29,4,0,2,20,4,,0141,A
user-00980,User 00980,Company 033,Office 101,Group 077,FALSE,"["""", """", """", """", """", """", """"]",,No,10,4,6,2,0,0,26,0,,0033,C
user-00981,User 00981,Company 002,Office 007,Group 033,FALSE,"["""", """", """", """", """", """", """"]",,No,55,42,13,5,0,10,8,3,,0002,P
user-00982,User 00982,Company 022,Office 058,Group 075,FALSE,"["""", """", """", """", """", """", """"]",,No,4,3,1,0,0,1,3,5,,0022,Z
user-00983,User 00983,Company 003,Office 011,Group 025,FALSE,"["""", """", """", """", """", """", """"]",,No,55,12,43,2,1,8,20,3,,0003,A
user-00984,User 00984,Company 156,Office 108,Group 011,TRUE,"["""", """", """", """", """", """", """"]",,No,43,37,6,2,0,11,22,6,,0156,A
user-00985,User 00985,Company 105,Office 095,Group 007,FALSE,"["""", """", """", """", """", """", """"]",,No,44,19,25,1,0,14,17,0,,0105,M
user-00986,User 00986,Company 094,Office 033,Group 045,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,2,2,0,0,0,2,0,0,,0094,Z
user-00987,User 00987,Company 158,Office 004,Group 052,FALSE,"["""", """", """", """", """", """", """"]",,No,56,21,35,3,0,10,12,4,,0158,A
user-00988,User 00988,Company 063,Office 039,Group 009,FALSE,"["""", """", """", """", """", """", """"]",,No,53,19,34,7,0,14,15,5,,0063,M
user-00989,User 00989,Company 156,Office 004,Group 066,FALSE,"["""", """", """", """", """", """", """"]",,No,50,46,4,3,0,1,20,1,,0156,A
user-00990,User 00990,Company 006,Office 045,Group 084,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,37,30,7,4,0,13,12,3,,0006,B
user-00991,User 00991,Company 074,Office 004,Group 047,FALSE,"["""", """", """", """", """", """", """"]",,No,46,2,44,2,0,13,20,4,,0074,A
user-00992,User 00992,Company 042,Office 069,Group 073,TRUE,"["""", """", """", """", """", """", """"]",,No,39,30,9,5,0,16,21,2,,0042,M
user-00993,User 00993,Company 082,Office 073,Group 008,TRUE,"["""", """", """", """", """", """", """"]",,No,38,12,26,7,0,9,19,2,,0082,M
user-00994,User 00994,Company 075,Office 041,Group 028,FALSE,"["""", """", """", """", """", """", """"]",,No,46,9,37,1,0,0,9,1,,0075,A
user-00995,User 00995,Company 027,Office 073,Group 037,FALSE,"["""", """", """", """", """", """", """"]",,No,3,2,1,0,0,0,3,1,,0027,Z
user-00996,User 00996,Company 088,Office 073,Group 018,FALSE,"["""", """", """", """", """", """", """"]",,No,44,12,32,6,0,27,15,3,,0088,M
user-00997,User 00997,Company 012,Office 041,Group 075,FALSE,"["""", ""2"", ""2"", ""2"", ""2"", ""2"", """"]",2,No,3,1,2,0,0,3,0,0,,0012,Z
user-00998,User 00998,Company 111,Office 088,Group 018,FALSE,"["""", """", """", """", """", """", """"]",,No,62,19,43,1,0,1,13,4,,0111,A
user-00999,User 00999,Company 064,Office 115,Group 043,FALSE,"["""", ""3"", ""3"", ""3"", ""3"", ""3"", """"]",3,No,59,21,38,4,0,11,12,6,,0064,P
user-01000,User 01000,Company 107,Office 031,Group 005,FALSE,"["""", """", """", """", """", """", """"]",,No,4,3,1,2,0,2,6,0,,0107,Z
user-01001,User 01001,Company 056,Office 007,Group 047,FALSE,"["""", """", """", """", """", """", """"]",,No,38,18,20,3,0,18,6,2,,0056,M
user-01002,User 01002,Company 084,Office 029,Group 029,TRUE,"["""", """", """", """", """", """", """"]",,No,40,17,23,1,2,18,24,6,,0084,A
user-01003,User 01003,Company 049,Office 043,Group 077,FALSE,"["""", """", """", """", """", """", """"]",,No,47,34,13,3,0,2,22,4,,0049,A
user-01004,User 01004,Company 057,Office 024,Group 059,FALSE,"["""", """", """", """", """", """", """"]",,No,40,29,11,4,0,0,18,1,,0057,B
user-01005,User 01005,Company 011,Office 046,Group 064,FALSE,"["""", """", """", """", """", """", """"]",,No,49,28,21,0,0,11,23,5,,0011,A
user-01006,User 01006,Company 070,Office 042,Group 082,FALSE,"["""", """", """", """", """", """", """"]",,No,43,12,31,0,0,3,19,1,,0070,A
user-01007,User 01007,Company 165,Office 050,Group 033,FALSE,"["""", """", """", """", """", """", """"]",,No,34,7,27,7,0,13,11,1,,0165,M
user-01008,User 01008,Company 062,Office 108,Group 023,FALSE,"["""", """", """", """", """", """", """"]",,No,27,13,14,2,0,14,17,3,,0062,B
user-01009,User 01009,Company 040,Office 037,Group 036,FALSE,"["""", """", """", """", """", """", """"]",,No,32,26,6,2,0,10,16,4,,0040,A
user-01010,User 01010,Company 124,Office 041,Group 010,FALSE,"["""", """", """", """", """", """", """"]",,No,52,40,12,0,0,9,24,3,,0124,A
user-01011,User 01011,Company 134,Office 099,Group 027,FALSE,"["""", """", """", """", """", """", """"]",,No,42,12,30,5,0,9,21,1,,0134,A
user-01012,User 01012,Company 121,Office 056,Group 085,FALSE,"["""", """", """", """", """", """", """"]",,No,4,3,1,1,0,5,2,0,,0121,Z
user-01013,User 01013,Company 102,Office 049,Group 087,FALSE,"["""", """", """", """", """", """", """"]",,No,48,34,14,2,1,7,25,1,,0102,A
user-01014,User 01014,Company 090,Office 065,Group 017,FALSE,"["""", """", """", """", """", """", """"]",,No,26,10,16,3,0,16,19,1,,0090,B
user-01015,User 01015,Company 064,Office 053,Group 073,FALSE,"["""", """", """", """", """", """", """"]",,No,40,37,3,2,0,0,17,5,,0064,A
user-01016,User 01016,Company 017,Office 030,Group 035,FALSE,"["""", """", """", """", """", """", """"]",,No,15,4,11,1,0,0,21,2,,0017,C
user-01017,User 01017,Company 029,Office 088,Group 085,FALSE,"["""", """", """", """", """", """", """"]",,No,36,9,27,2,0,11,19,2,,0029,B
user-01018,User 01018,Company 106,Office 074,Group 065,FALSE,"["""", """", """", """", """", """", """"]",,No,48,5,43,3,0,6,19,3,,0106,A
user-01019,User 01019,Company 132,Office 102,Group 083,FALSE,"["""", """", """", """", """", """", """"]",,No,39,35,4,8,0,27,15,3,,0132,M
user-01020,User 01020,Company 131,Office 050,Group 055,FALSE,"["""", """", """", """", """", """", """"]",,No,36,31,5,7,1,21,13,0,,0131,M
user-01021,User 01021,Company 098,Office 049,Group 053,FALSE,"["""", """", """", """", """", """", """"]",,No,45,5,40,5,0,3,36,5,,0098,A
user-01022,User 01022,Company 120,Office 027,Group 003,TRUE,"["""", """", """", """", """", """", """"]",,No,18,17,1,1,0,3,21,3,,0120,C
user-01023,User 01023,Company 054,Office 081,Group 061,FALSE,"["""", """", """", """", """", """", """"]",,No,39,15,24,5,0,8,14,0,,0054,B
user-01024,User 01024,Company 138,Office 103,Group 036,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,57,50,7,1,0,0,25,2,,0138,A
user-01025,User 01025,Company 072,Office 110,Group 077,TRUE,"["""", """", """", """", """", """", """"]",,No,44,18,26,2,0,2,19,3,,0072,A
user-01026,User 01026,Company 002,Office 081,Group 041,FALSE,"["""", """", """", """", """", """", """"]",,No,44,22,22,1,0,0,8,1,,0002,X
user-01027,User 01027,Company 034,Office 058,Group 082,FALSE,"["""", """", """", """", """", """", """"]",,No,40,28,12,1,0,10,15,1,,0034,A
user-01028,User 01028,Company 121,Office 109,Group 076,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,29,28,1,4,0,9,15,0,,0121,B
user-01029,User 01029,Company 122,Office 037,Group 054,FALSE,"["""", """", """", """", """", """", """"]",,No,3,0,3,0,0,0,8,0,,0122,Z
user-01030,User 01030,Company 149,Office 062,Group 009,FALSE,"["""", """", """", """", """", """", """"]",,No,41,11,30,3,0,8,15,3,,0149,B
user-01031,User 01031,Company 160,Office 047,Group 090,FALSE,"["""", """", """", """", """", """", """"]",,No,7,1,6,0,0,2,6,1,,0160,Z
user-01032,User 01032,Company 115,Office 110,Group 007,FALSE,"["""", """", """", """", """", """", """"]",,No,43,36,7,0,0,0,21,3,,0115,A
user-01033,User 01033,Company 045,Office 116,Group 076,FALSE,"["""", """", """", """", """", """", """"]",,No,4,0,4,0,0,8,4,1,,0045,Z
user-01034,User 01034,Company 024,Office 116,Group 051,FALSE,"["""", ""1"", ""1"", ""1"", ""1"", ""1"", """"]",1,No,58,18,40,1,0,0,19,0,,0024,A
user-01035,User 01035,Company 064,Office 061,Group 054,FALSE,"["""", """", """", """", """", """", """"]",,No,54,43,11,0,0,4,24,3,,0064,A
user-01036,User 01036,Company 109,Office 008,Group 012,FALSE,"["""", """", """", """", """", """", """"]",,No,46,1,45,0,0,2,17,1,,0109,A
user-01037,User 01037,Company 109,Office 095,Group 022,FALSE,"["""", ""4"", ""4"", ""4"", ""4"", ""4"", """"]",4,No,37,10,27,3,1,20,17,1,,0109,B
user-01038,User 01038,Company 115,Office 054,Group 036,FALSE,"["""", """", """", """", """", """", """"]",,No,1,1,0,1,0,15,0,0,,0115,Z
user-01039,User 01039,Company 006,Office 058,Group 055,FALSE,"["""", """", """", """", """", """", """"]",,No,33,12,21,6,0,16,26,2,,0006,B
user-01040,User 01040,Company 161,Office 085,Group 053,FALSE,"["""", """", """", """", """", """", """"]",,No,13,2,11,0,0,11,15,2,,0161,C
user-01041,User 01041,Company 144,Office 106,Group 017,FALSE,"["""", """", """", """", """", """", """"]",,No,42,28,14,3,0,6,11,5,,0144,A
user-01042,User 01042,Company 002,Office 069,Group 003,FALSE,"["""", """", """", """", """", """", """"]",,No,25,5,20,2,0,1,22,0,,0002,C
user-01043,User 01043,Company 099,Office 028,Group 009,TRUE,"["""", """", """", """", """", """", """"]",,No,41,38,3,2,0,9,22,2,,0099,A
user-01044,User 01044,Company 174,Office 070,Group 022,FALSE,"["""", ""4"", ""4"", ""4"", ""4"", ""4"", """"]",4,No,3,1,2,0,0,10,0,0,,0174,Z
user-01045,User 01045,Company 009,Office 094,Group 054,FALSE,"["""", """", """", """", """", """", """"]",,No,4,1,3,1,0,0,5,2,,0009,Z
user-01046,User 01046,Company 057,Office 029,Group 057,FALSE,"["""", """", """", """", """", """", """"]",,No,14,3,11,2,0,4,25,1,,0057,C
user-01047,User 01047,Company 117,Office 068,Group 020,FALSE,"["""", """", """", """", """", """", """"]",,No,52,41,11,6,0,0,19,1,,0117,A
user-01048,User 01048,Company 014,Office 028,Group 005,TRUE,"["""", """", """", """", """", """", """"]",,No,53,8,45,4,0,4,20,1,,0014,A
user-01049,User 01049,Company 127,Office 092,Group 040,FALSE,"["""", """", """", """", """", """", """"]",,No,48,6,42,1,0,0,20,6,,0127,A
user-01050,User 01050,Company 121,Office 106,Group 070,FALSE,"["""", """", """", """", """", """", """"]",,No,1,0,1,0,0,7,1,0,,0121,Z
user-01051,User 01051,Company 023,Office 049,Group 049,FALSE,"["""", """", """", """", """", """", """"]",,No,33,33,0,5,1,14,23,0,,0023,B
user-01052,User 01052,Company 046,Office 081,Group 087,FALSE,"["""", """", """", """", """", """", """"]",,No,67,41,26,6,0,0,23,0,,0046,A
user-01053,User 01053,Company 054,Office 083,Group 071,FALSE,"["""", """", """", """", """", """", """"]",,No,4,4,0,2,0,7,9,1,,0054,Z
user-01054,User 01054,Company 173,Office 055,Group 034,FALSE,"["""", ""3"", ""3"", ""3"", ""3"", ""3"", """"]",3,No,41,3,38,0,0,1,25,3,,0173,A
user-01055,User 01055,Company 085,Office 045,Group 011,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,16,5,11,1,0,7,20,0,,0085,C
user-01056,User 01056,Company 125,Office 117,Group 085,FALSE,"["""", """", """", """", """", """", """"]",,No,31,25,6,3,0,3,21,1,,0125,B
user-01057,User 01057,Company 088,Office 043,Group 045,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,18,6,12,2,0,5,13,2,,0088,C
user-01058,User 01058,Company 084,Office 109,Group 033,FALSE,"["""", """", """", """", """", """", """"]",,No,4,1,3,0,0,1,1,0,,0084,Z
user-01059,User 01059,Company 011,Office 087,Group 072,FALSE,"["""", """", """", """", """", """", """"]",,No,36,31,5,6,0,8,10,0,,0011,B
user-01060,User 01060,Company 076,Office 040,Group 021,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,44,32,12,3,0,9,13,3,,0076,A
user-01061,User 01061,Company 159,Office 108,Group 001,FALSE,"["""", """", """", """", """", """", """"]",,No,1,0,1,0,0,2,0,3,,0159,Z
user-01062,User 01062,Company 179,Office 109,Group 081,FALSE,"["""", """", """", """", """", """", """"]",,No,44,41,3,0,0,13,20,0,,0179,A
user-01063,User 01063,Company 149,Office 063,Group 012,TRUE,"["""", """", """", """", """", """", """"]",,No,46,24,22,2,0,13,30,2,,0149,A
user-01064,User 01064,Company 091,Office 043,Group 089,FALSE,"["""", """", """", """", """", """", """"]",,No,2,0,2,0,0,0,7,2,,0091,Z
user-01065,User 01065,Company 166,Office 024,Group 005,FALSE,"["""", """", """", """", """", """", """"]",,No,34,20,14,3,0,16,16,2,,0166,B
user-01066,User 01066,Company 011,Office 020,Group 084,FALSE,"["""", """", """", """", """", """", """"]",,No,44,6,38,0,2,10,16,0,,0011,X
user-01067,User 01067,Company 060,Office 028,Group 054,FALSE,"["""", """", """", """", """", """", """"]",,No,14,13,1,0,0,7,28,0,,0060,C
user-01068,User 01068,Company 053,Office 085,Group 039,TRUE,"["""", """", """", """", """", """", """"]",,No,51,2,49,1,0,11,20,0,,0053,A
user-01069,User 01069,Company 072,Office 035,Group 073,FALSE,"["""", """", """", """", """", """", """"]",,Yes,52,5,47,3,0,6,22,5,,0072,A
user-01070,User 01070,Company 119,Office 076,Group 032,FALSE,"["""", """", """", """", """", """", """"]",,No,20,7,13,1,0,5,25,1,,0119,C
user-01071,User 01071,Company 009,Office 026,Group 071,FALSE,"["""", """", """", """", """", """", """"]",,No,2,2,0,1,0,10,12,1,,0009,Z
user-01072,User 01072,Company 145,Office 116,Group 068,FALSE,"["""", """", """", """", """", """", """"]",,No,15,10,5,3,0,4,25,2,,0145,C
user-01073,User 01073,Company 059,Office 029,Group 041,FALSE,"["""", """", """", """", """", """", """"]",,No,1,1,0,1,0,10,8,2,,0059,Z
user-01074,User 01074,Company 014,Office 042,Group 056,FALSE,"["""", """", """", """", """", """", """"]",,No,40,6,34,2,0,9,28,0,,0014,A
user-01075,User 01075,Company 146,Office 084,Group 070,TRUE,"["""", """", """", """", """", """", """"]",,No,54,48,6,6,0,9,25,5,,0146,A
user-01076,User 01076,Company 081,Office 056,Group 071,FALSE,"["""", """", """", """", """", """", """"]",,No,31,9,22,1,2,13,11,2,,0081,X
user-01077,User 01077,Company 129,Office 071,Group 081,FALSE,"["""", ""2"", ""2"", ""2"", ""2"", ""2"", """"]",2,No,53,12,41,8,0,15,15,2,,0129,M
user-01078,User 01078,Company 121,Office 091,Group 007,FALSE,"["""", """", """", """", """", """", """"]",,No,32,25,7,2,0,12,9,2,,0121,B
user-01079,User 01079,Company 030,Office 052,Group 004,FALSE,"["""", """", """", """", """", """", """"]",,No,41,12,29,1,0,14,19,4,,0030,A
user-01080,User 01080,Company 132,Office 104,Group 025,FALSE,"["""", """", """", """", """", """", """"]",,No,14,7,7,1,0,3,16,0,,0132,C
user-01081,User 01081,Company 117,Office 108,Group 090,TRUE,"["""", ""2"", ""2"", ""2"", ""2"", ""2"", """"]",2,No,29,12,17,4,0,12,16,0,,0117,B
user-01082,User 01082,Company 113,Office 056,Group 068,FALSE,"["""", """", """", """", """", """", """"]",,No,30,21,9,2,2,11,15,4,,0113,B
user-01083,User 01083,Company 006,Office 086,Group 040,FALSE,"["""", """", """", """", """", """", """"]",,No,5,3,2,1,0,1,4,1,,0006,Z
user-01084,User 01084,Company 079,Office 111,Group 051,FALSE,"["""", """", """", """", """", """", """"]",,No,47,2,45,2,0,6,25,2,,0079,A
user-01085,User 01085,Company 062,Office 115,Group 026,FALSE,"["""", """", """", """", """", """", """"]",,No,52,18,34,4,0,5,27,3,,0062,A
user-01086,User 01086,Company 144,Office 073,Group 083,FALSE,"["""", """", """", """", """", """", """"]",,No,1,1,0,1,0,4,0,0,,0144,Z
user-01087,User 01087,Company 005,Office 096,Group 028,FALSE,"["""", """", """", """", """", """", """"]",,No,46,22,24,1,0,4,25,1,,0005,A
user-01088,User 01088,Company 082,Office 070,Group 085,TRUE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,41,10,31,2,0,5,18,2,,0082,A
user-01089,User 01089,Company 148,Office 028,Group 078,FALSE,"["""", """", """", """", """", """", """"]",,No,44,28,16,3,0,11,20,2,,0148,A
user-01090,User 01090,Company 039,Office 056,Group 055,FALSE,"["""", """", """", """", """", """", """"]",,No,28,28,0,3,0,10,15,3,,0039,B
user-01091,User 01091,Company 101,Office 036,Group 066,FALSE,"["""", """", """", """", """", """", """"]",,No,52,43,9,1,0,0,35,0,,0101,A
user-01092,User 01092,Company 100,Office 107,Group 080,FALSE,"["""", """", """", """", """", """", """"]",,No,52,7,45,6,1,4,17,0,,0100,A
user-01093,User 01093,Company 091,Office 042,Group 076,FALSE,"["""", """", """", """", """", """", """"]",,No,49,44,5,2,0,4,24,5,,0091,A
user-01094,User 01094,Company 087,Office 090,Group 075,FALSE,"["""", """", """", """", """", """", """"]",,No,3,3,0,0,0,3,9,0,,0087,Z
user-01095,User 01095,Company 060,Office 001,Group 032,FALSE,"["""", """", """", """", """", """", """"]",,No,40,37,3,2,0,15,10,1,,0060,P
user-01096,User 01096,Company 066,Office 087,Group 078,FALSE,"["""", """", """", """", """", """", """"]",,No,52,40,12,2,0,0,12,4,,0066,A
